x,y,Class
continuous,continuous,1 2 3 4 5
,,class
0.1668134415730092,0.90959100518586,1
0.15573785386110697,0.8465540508541438,1
0.07452722274564116,0.8322586394365397,1
0.15722920977698324,0.8273202509127303,1
0.09321902121630381,0.8213359086795934,1
0.1148728790072163,0.7834893847188619,1
0.09714079706912085,0.8182166238491455,1
0.17806397459290246,0.7734063253183954,1
0.1367664803751888,0.8468561953150213,1
0.14973028675501532,0.8302014611289292,1
0.20312515538345616,0.9030085961742466,1
0.21879521427754345,0.8888754111926916,1
0.16976031498437616,0.8924491533321065,1
0.11013359920034031,0.9496142221449667,1
0.17751373807276807,0.9243174588680587,1
0.09128379089153342,0.9123263250500346,1
0.09845566459116073,0.7854142885869122,1
0.10985413429992397,0.7196577441913614,1
0.1246517183937054,0.8328672555070018,1
0.16031096865408254,0.7279311518648521,1
0.22369073880486257,0.8032419537413018,1
0.20260386982642195,0.8619797053435885,1
0.19760246166264286,0.8798537700013593,1
0.15018714938951963,0.9892231561680601,1
0.11081821912025888,0.9694149885803199,1
0.028676972379987894,0.9347661758077729,1
0.029801107304951967,0.7247733299716081,1
0.14887168167043233,0.7142612219489202,1
0.20027832020125513,0.7965998733460558,1
0.19940278602233413,0.824045898587693,1
0.16532176047944525,0.9385001240219614,1
0.14580847216984555,0.9239007739738375,1
0.08874525186221563,0.9666002595312763,1
0.07119474453120776,0.780947592884796,1
0.10980529487276178,0.7394370309669712,1
0.0975006321265693,0.7352249602963964,1
0.2439258087498394,0.8730103896922661,1
0.22001987134668238,0.8814000323177082,1
0.2552194579133272,0.8523597519619652,1
0.238556970107144,0.8526967619064524,1
0.13624419870866464,0.7493499106903699,1
0.14537357971376924,0.6927773250952004,1
0.1764867029169096,0.6702791752918463,1
0.18152020148058162,0.6581228285272027,1
0.17873910763597872,0.8302062989879427,1
0.2090435286900298,0.8508214275291611,1
0.21948148212744015,0.9156647566325429,1
0.1540751310400927,0.9151210456549661,1
0.13227189943264414,0.7576921647764417,1
0.139753129897992,0.7048984625797577,1
0.13436617335626966,0.736191570437135,1
0.19599329053250025,0.7883930602102273,1
0.22636750355610505,0.7499915557036524,1
0.20176662511390245,0.8446686182102818,1
0.1164175834583389,0.7369600779938816,1
0.12615288475764544,0.7418997309426016,1
0.15863701905094918,0.7646334501620012,1
0.21364585538353775,0.7900454661356792,1
0.19238796115269652,0.7589046041849428,1
0.12327735432902082,0.882252174582641,1
0.13146471615917846,0.8391446072482496,1
0.1475154148709818,0.8274277145178248,1
0.1655689249182804,0.7794580866492665,1
0.10566378687439441,0.8576714666109772,1
0.23297417247799757,0.7734015538725767,1
0.1604496313893337,0.8307659080580283,1
0.23429176433334403,0.8037064828946363,1
0.2223584912140945,0.8431212152503353,1
0.6313914748574635,0.9422273051762571,2
0.6777945512150088,0.8619162084923626,2
0.655531079854123,0.8092535433519417,2
0.6063037437528371,0.684217529524896,2
0.6460699698336452,0.6817615195661653,2
0.6826032520700371,0.7754528212581898,2
0.7538246291695411,0.6515888337843574,2
0.7697749929330954,0.6913988690697968,2
0.8561562407861996,0.6980426134776165,2
0.8491559815637282,0.8140137273772354,2
0.8499852904572073,0.8480319039651243,2
0.7012007465557522,0.912241286819672,2
0.8466141349110015,0.9509229280661501,2
0.6835173558438419,0.8950925686089813,2
0.7170107714263083,0.8470374506580421,2
0.706829777973469,0.7905929452513898,2
0.6735470326982889,0.7418313000801317,2
0.6874490226630254,0.8432458059244881,2
0.6969778069395043,0.7313768359586404,2
0.7601508524600082,0.7772763343983664,2
0.7688719746352631,0.8886511643975669,2
0.7060181979344449,0.8493432115752997,2
0.7494416721215135,0.897761719109214,2
0.7001109287610163,0.9033450765564758,2
0.7256401126174198,0.9546408504378248,2
0.7489534396860437,0.9241539489232036,2
0.7145331920798053,0.8679955075273402,2
0.6745833296909066,0.7322388702620342,2
0.7126192915537248,0.7422190064810968,2
0.7015289029063163,0.7296066901259189,2
0.8094764528042745,0.880724658351777,2
0.7805370297799998,0.9667128863301817,2
