x,y,Class
continuous,continuous,0 1 2 3
,,class
0.10277283337102557,0.9453343823592961,0
0.09912306392967438,0.9074285381822056,0
0.0,0.7808197682500061,0
0.0779655418462629,0.7802801294526862,0
0.10832726799878063,0.7812984055647566,0
0.14250078194948584,0.8570015952834291,0
0.11452325063500471,0.8669039916935848,0
0.213202267527228,0.874286743024762,0
0.2383474577344745,0.8460486858915368,0
0.12440878457857764,0.9556515129732215,0
0.17645271582668598,0.9394180128164056,0
0.11740767341590072,0.9856372044244587,0
0.1329719431394466,1.0,0
0.059790123085760594,0.9282677469347049,0
0.0785727086296965,0.8868069964519322,0
0.07013046495232926,0.7841268291752876,0
0.16165740212986962,0.7563265052722535,0
0.16636820755355042,0.7765870788815235,0
0.2745821198840496,0.7592244209010133,0
0.24282867362955032,0.7506998866984389,0
0.20410910740783617,0.8645414489895822,0
0.22369165168473557,0.8353641658542735,0
0.2190650042929129,0.8671824579421423,0
0.222932170012087,0.8596130346093015,0
0.24951756367733047,0.8716348389035592,0
0.16021155096938394,0.8497449110266716,0
0.16910229338810157,0.8619409254471225,0
0.1864594031046293,0.807388604691385,0
0.15022723223434917,0.8271255214477885,0
0.1926185170028704,0.8053667670930738,0
0.153206733605671,0.901449625884755,0
0.11411504787776794,0.9207914753992082,0
0.1623479705548102,0.9054078252015819,0
0.11026778779604987,0.8915568130036687,0
0.10795039073856463,0.8730728065037763,0
0.13594625413619393,0.8250277790389515,0
0.1578718496576703,0.7678207200494972,0
0.11506886548272374,0.7911962209129931,0
0.08530364271695087,0.7498935652234205,0
0.12089111820077418,0.7193020959050318,0
0.12555831695095251,0.7505393230054129,0
0.28785477634153095,0.7173765569644509,0
0.23679188016456146,0.7190813008931972,0
0.2990676508190571,0.7831777408530701,0
0.23150497717350968,0.7459927917666918,0
0.290369360323143,0.8573513172426445,0
0.25723215703321156,0.7652239287357107,0
0.2011438280742056,0.8331399684036797,0
0.2106732497576792,0.8806859000076311,0
0.20391286540776227,0.8770423533444622,0
0.25051872430494343,0.8804969561799866,0
0.7684679051159397,0.9312509701566715,1
0.7293256878524401,0.8495592091428905,1
0.6885451068056211,0.764111349856915,1
0.6979845625073717,0.7001496636557955,1
0.6640848337115143,0.6926778377432936,1
0.7301722478053184,0.7068042877259104,1
0.7764795185143242,0.6424351092764449,1
0.8574591412053884,0.6222653693477785,1
0.9014325903071635,0.6807613841396326,1
0.866984025917414,0.7881289420319152,1
0.8715895230050996,0.7733396144150487,1
0.9513155487121796,0.9231391683102318,1
0.8931193207876588,0.8520267501320555,1
0.907599225038915,0.9451648744186305,1
0.8295745613056817,0.8313044431878795,1
0.7624368153387254,0.7693479822105164,1
0.7994274070257492,0.7282122333627667,1
0.7553180778790343,0.6918256959108366,1
0.7721230962069505,0.7468965992458065,1
0.8113352227645821,0.8063764321482536,1
0.8567072047960629,0.8084368322907095,1
0.7780436147683355,0.9336930420942653,1
0.7880404822920366,0.9163713272999504,1
0.7372023924393806,0.8588646469755025,1
0.7354284729467535,0.8707148059751629,1
0.7467563935819408,0.7988738904898776,1
0.7421208092495895,0.8388964544200275,1
0.7156537639139503,0.7882556210700638,1
0.8026164385903306,0.6801558691730535,1
0.8476238290446827,0.7667028284001544,1
0.8633841659797514,0.8454848878451396,1
0.9188644928425009,0.8049493429560071,1
0.8891120404863508,0.8651268537338189,1
0.8273403826729994,0.8782069784254409,1
0.9193844583656205,0.9302179499398845,1
0.7075950213168675,0.8738855393075214,1
0.7044909148598135,0.7802365727354758,1
0.7138311170551317,0.7832899058840976,1
0.6601573141842026,0.7266305641144118,1
0.7911324444753634,0.6869999927609554,1
0.7093934251157857,0.7417159049550208,1
0.7468396091043878,0.7571979301324698,1
0.8007715870586839,0.6929043183297872,1
0.8280993505233513,0.6834778267371302,1
0.7772254462393987,0.8092528769655287,1
0.7846617731108418,0.8202872068580918,1
0.8275482133022147,0.8252931306982112,1
0.824844755015494,0.8385836985841658,1
0.8220772123846879,0.26808516407217436,2
0.7734698144767284,0.24113950500910514,2
0.7673728473691108,0.2595531399331147,2
0.7696550307024168,0.24351010774072968,2
0.7590118546835237,0.1635007912009262,2
0.7128745721097868,0.2290997212276074,2
0.76441169018905,0.13859343724062062,2
0.7538523704413684,0.1212582240552317,2
0.7255614762592776,0.11526260485577941,2
0.7881592780640192,0.09900611222586458,2
0.7470643976825372,0.10883498542983103,2
0.852426066126667,0.1124936300770925,2
0.8257058890134197,0.06207263762716822,2
0.9067594246803161,0.1612698307534157,2
0.8571275645558024,0.11025161162072836,2
0.9088450388227001,0.1320417708787882,2
0.8956142157889155,0.29236161091099827,2
0.8708190604685979,0.29456024661106694,2
0.8783414368502723,0.3153276706623692,2
0.853007292302312,0.3122883195798637,2
0.8123052334703489,0.30212525920721955,2
0.729369280425318,0.2467689800617623,2
0.7919051808359754,0.24513869052230222,2
0.7726772828710082,0.2824647655877673,2
0.7839208681104455,0.23851568963285588,2
0.7614694524562444,0.21220932965222206,2
0.7511009873274407,0.16543709869405848,2
0.778613970288351,0.18226294829138165,2
0.8592778035919967,0.16592914654339394,2
0.752459044421854,0.23114690350874528,2
0.8263861672014582,0.21387170120976515,2
0.8838445667582772,0.20831106122003273,2
0.829107039656055,0.24131709229022485,2
0.8380661086510157,0.22599041164620143,2
0.7923564315882455,0.1989473450137841,2
0.8533069422897577,0.22486718195995192,2
0.8475419282001575,0.22963489565343437,2
0.8058968057965317,0.1873638595949938,2
0.8068330010673371,0.20628007255012215,2
0.7945840139084196,0.07832114619868803,2
0.8711904487377464,0.15365594294837992,2
0.8691004765641944,0.23134894868978984,2
0.7906542821445789,0.1887750668924203,2
0.7944183948650324,0.18518715976703226,2
0.7616978048122763,0.17798100802234146,2
0.7594866343896061,0.19382605651217535,2
0.7983715226322925,0.20977532726853743,2
0.6863884808702022,0.1560511122209136,2
0.7309221927263291,0.19679434849490265,2
0.7466005756172742,0.19192901456781694,2
0.7750720230198935,0.21964658559737088,2
0.8361710895940693,0.16527925414113542,2
0.8347546419931305,0.2670557813437454,2
0.8360223409985656,0.2424921499907346,2
0.8471891329819328,0.24512111481628254,2
0.18609053876378756,0.3491082329603804,3
0.12537668608645908,0.3432849804007085,3
0.16824524166492477,0.2763707939509454,3
0.09193765271995175,0.15091289287564125,3
0.16136941675431152,0.2029713100212366,3
0.16118017042029387,0.14978258413376025,3
0.15064295857200655,0.17977551947475193,3
0.18423202482216391,0.15768725323837796,3
0.1642490008212767,0.19827530195030155,3
0.28540803202195547,0.1942266676651224,3
0.2564385016577633,0.1948849156541278,3
0.2926267368732482,0.20043709142800242,3
0.1700435978216748,0.26837399509893484,3
0.19888094915068213,0.33506311697948926,3
0.22020086888518714,0.24388735386755817,3
0.17539012988110472,0.19989448524309017,3
0.06159750625686865,0.3848079865991655,3
0.09430491213264498,0.3177868345406757,3
0.06867798121675209,0.26321219914471045,3
0.13288783924827996,0.23772679914584624,3
0.1603279379202023,0.17719493549704204,3
0.19980698544772427,0.13800557203582142,3
0.14861032337127214,0.13756201109842875,3
0.1930246356870775,0.12916988673594226,3
0.20443813552434031,0.11925324032710674,3
0.3786512457625636,0.10628858726096663,3
0.3611620061390165,0.21628044491686912,3
0.2681240387449438,0.26421764066467907,3
0.3352285051405531,0.2579373351290269,3
0.38524349521589524,0.24582264001689239,3
0.2568315487724799,0.3490258410750214,3
0.24019802772753399,0.35491071954781905,3
0.2554022241410248,0.4048658029968928,3
0.2090672165209656,0.3243678544558565,3
0.2046110446532587,0.3729869827506635,3
0.24077066297297794,0.39772080574341684,3
0.17199553173814403,0.37999057397644376,3
0.13189155866181954,0.31707340036588705,3
0.14845801331318248,0.22923919096554013,3
0.15337476673737988,0.20568686833154334,3
0.1560795574669336,0.22065501938317336,3
0.1616549288955493,0.2683089355661038,3
0.21948048541450355,0.2731249642864752,3
0.24711010790947524,0.34200238062188343,3
0.26012194656514076,0.38320661056750105,3
0.3045267581424988,0.3286891528743485,3
0.24549393161968436,0.3787931556261364,3
0.23808772965941263,0.3512700344753194,3
0.25757283048855256,0.2729935601950046,3
0.210032951645661,0.2140360455760763,3
0.19303019956584672,0.15637621297398116,3
0.2789822321982757,0.11073874282275341,3
0.40120656269792304,0.10031009722149103,3
0.32753798562701086,0.1903939087960285,3
0.29694652903537594,0.16005380385309004,3
0.3376074886648486,0.18801431609035468,3
0.35458956599080865,0.24832656141578402,3
0.2424754391730129,0.1966017371049859,3
0.29087117907704196,0.2567917350625756,3
0.2694513243862032,0.12983941639469918,3
0.2930315758989566,0.10336991797258974,3
0.2263236969733202,0.16609944865940918,3
0.2941638616510425,0.21877103570355852,3
0.3198011620513617,0.20661654171744026,3
0.30565551744492514,0.33483063849419836,3
0.2346492664777432,0.28206718571995176,3
0.23230556150527434,0.2673227293366904,3
0.17978456663611966,0.3073733382282098,3
0.15017187262856274,0.29847202323187527,3
0.24787419665500904,0.2206471408597863,3
0.20102881026442776,0.9564260330638528,0
0.15531360795182145,0.8816803217626384,0
0.09691673671572668,0.835603998570682,0
0.19636749221997518,0.8490650852846554,0
0.1451472955449538,0.8514441408868744,0
0.19329479923109544,0.8403604899992817,0
0.18180564919003092,0.8985052430685617,0
0.2568922508383261,0.8553676241048828,0
0.18993906028867838,0.9137633779978681,0
0.16981168574423663,0.8385648589642851,0
0.21551741672915903,0.8260653360889727,0
0.24374905197792615,0.7634244436623538,0
0.2307747355117445,0.7452533514298434,0
0.25052672948344784,0.8107818180780595,0
0.3703098636342231,0.8206113257096461,0
0.29902659819827476,0.8537825402025436,0
0.2890181098832451,0.7937776864222681,0
0.2610824667707091,0.783219567740066,0
0.22020352559182954,0.9047924768910621,0
0.20318089000246892,0.7764388593099161,0
0.22524779796288774,0.7647703236986649,0
0.1901531468832798,0.7365287378132506,0
0.1886536842447926,0.6741141832516052,0
0.22269678117729444,0.7266124641378862,0
0.25032164695053494,0.696768219147719,0
0.21043216204474416,0.7641528599665134,0
0.20922166661951366,0.6528481085875477,0
0.25426931637170314,0.7109158628147779,0
0.22837950029492146,0.7832184368094864,0
0.2001736485066006,0.7471026385024191,0
0.17261444543213286,0.7779228855831289,0
0.2086502169450399,0.7081251098216564,0
0.21670299339167323,0.7575153136473799,0
0.23318256662905265,0.6722234210251699,0
0.271032157817054,0.7110014783267613,0
0.21056344480027694,0.731879601162254,0
0.3319172216037238,0.8178119639789174,0
0.3254452992664079,0.7994387335312209,0
0.37508426147597057,0.7804345305779048,0
0.39412647551564045,0.8142251318638155,0
0.31866195314439844,0.8162570933732167,0
0.3285018182626438,0.8399731269974634,0
0.3503016575852119,0.8459105298343194,0
0.3329529898112635,0.8304088239355334,0
0.28817378718336456,0.9222036751768572,0
0.30893650882586515,0.8959837758400828,0
0.32011018389662227,0.9441003092727528,0
0.25660686961771884,0.9586107143988165,0
0.24416739693125453,0.8747797344714238,0
0.23533145246544646,0.8888932149575866,0
0.2145409831164813,0.9185136432478926,0
0.26216031819154456,0.9238801051429921,0
0.28974306980299824,0.8720971640998478,0
0.27798265828686575,0.9634288674723349,0
0.20080482285698315,0.8791378411949311,0
0.7369590158777442,0.8439331845339431,1
0.7589373135951724,0.870012262887485,1
0.7929344767760099,0.8402258531478143,1
0.7693419521949741,0.7689406815873698,1
0.7352508006242168,0.8688707380460716,1
0.7646782511371035,0.8257631707116802,1
0.7830635801991015,0.8642266649933905,1
0.7987824598962056,0.8279657940943305,1
0.7190329638756658,0.8894523783853294,1
0.8405067736037826,0.7734015538725767,1
0.7679822325151187,0.827420548923886,1
0.8523302020350045,0.8070518420287787,1
0.8415642440908523,0.8548299722198336,1
0.7791798374854881,0.8836835203287661,1
0.8614907936996588,0.8702796063277184,1
0.8646546031397286,0.9079416378091407,1
0.8193860436256912,0.8631942432015114,1
0.848874848661602,0.8908464654500616,1
0.8585598818707566,1.0,1
0.8471807721097442,0.9125268462474602,1
0.7893871018313978,0.9439734836975436,1
0.8386931546527794,0.9205089958980822,1
0.779746731213917,0.9628822088465697,1
0.7424092424611942,0.9199571253491846,1
0.5953245573574109,0.9289680824903837,1
0.7699965376507101,0.9275054141271537,1
0.636589944063351,0.8666570159687715,1
0.7093404820573742,0.8570735280604692,1
0.7068738637682594,0.8558274483671655,1
0.6672977115556362,0.8656095880433983,1
0.6774693404641028,0.9569880164853276,1
0.6526639160805981,0.8317376099829107,1
0.6917801739860158,0.8542195944836403,1
0.6888029068900919,0.9237774353060614,1
0.6282585230192622,0.8259256976363033,1
0.6903338024876813,0.7957282655178726,1
0.680209706498329,0.7477858768188569,1
0.7157626583484453,0.7857002141636366,1
0.7780289797370299,0.7970303018257946,1
0.7489632394241154,0.8010883248444933,1
0.7031515636395244,0.7104940358901088,1
0.7390560731629202,0.7271648903774562,1
0.683328817290425,0.7061891761869226,1
0.7793243248660202,0.7803638843275068,1
0.7715745154840629,0.79275421135478,1
0.7308369967308922,0.7284589113202552,1
0.916104570126923,0.7374906932078199,1
0.8897118385789816,0.745310175593215,1
0.8082259534856473,0.6907918520799066,1
0.8533482025121141,0.6768864104258608,1
0.8682058704088843,0.6742082136744981,1
0.9669650273133535,0.6667501985666132,1
0.907096126273005,0.6994476275387503,1
0.8528539707911138,0.7473415136225299,1
0.8857185604926615,0.8389131868827537,1
0.9050810119930067,0.7175318623974825,1
0.8502396831530665,0.7668193164235265,1
0.948173526067832,0.7030597386950374,1
0.8871340035064076,0.7924035630847384,1
0.8919425437320319,0.787421005842684,1
0.9160756157046156,0.7224790900264397,1
0.7614279378982131,0.2629737108692255,2
0.7474396205264181,0.29254784890701085,2
0.8077311461813085,0.34155840299430795,2
0.7850056861193244,0.3693773562098137,2
0.7810466078016137,0.40347824737323223,2
0.7633788055555437,0.3202072519018376,2
0.7853183624203594,0.3000610520495065,2
0.7180573252826329,0.368292550015989,2
0.7612120534548701,0.3135313176856075,2
0.717209049750199,0.33129046114172184,2
0.7129960595740019,0.37848158306861757,2
0.7122024645973174,0.32363959642568185,2
0.7158538963150585,0.3407296682912765,2
0.6683777014061544,0.3344281996970895,2
0.7120288659837448,0.27698500686167343,2
0.7407585756699698,0.3030958288781682,2
0.6991417063631515,0.33094368687630155,2
0.6769205932235998,0.2622904093367966,2
0.7042975300210108,0.3074413445808627,2
0.6624857987910512,0.2950140109219502,2
0.7040534438925588,0.2331144088099769,2
0.7508219789665037,0.26881791886659795,2
0.7428265267354204,0.2537634841461721,2
0.7758948270023207,0.19152726535891923,2
0.7035649505449365,0.1830873688581425,2
0.7283675319101027,0.18361530206171345,2
0.7426977486384776,0.16735447665501085,2
0.7163593394520579,0.16822056272440125,2
0.7128635200060096,0.10495550628179737,2
0.7472353486460109,0.10065394171282588,2
0.8849254174160587,0.08692470051838518,2
0.8599645642682759,0.032535515066037475,2
0.7836396116410042,0.08685575400732505,2
0.8421429774415995,0.07574399833966476,2
0.8533756733791537,0.08460207936607417,2
0.8577151154078901,0.08988752834176902,2
0.8939326189511312,0.07202400182697304,2
0.9117574707511903,0.05939717216707099,2
1.0,0.14533622459431075,2
0.9412949230812078,0.1737656967572758,2
0.9412119257617376,0.12109677854479643,2
0.9349877432643802,0.26375918201793763,2
0.9729862254182522,0.32361571345941836,2
0.8978386955792942,0.28069119109656077,2
0.8922738922156198,0.31254226714858135,2
0.8863062803574934,0.31320291084580637,2
0.9098075952563499,0.27963150623702987,2
0.8492589980232581,0.38711041590831796,2
0.8048831073210367,0.2810154575868026,2
0.8716926837529222,0.36203150391767114,2
0.8891295519294241,0.29899912974866033,2
0.8080144298691407,0.2866328117819467,2
0.8763053947951537,0.41558710320673664,2
0.8809065726029817,0.33269685100216084,2
0.8577493646641005,0.26305088774734176,2
0.8863088123887615,0.3414620866735848,2
0.8998232945688843,0.28468497658622555,2
0.866707369114349,0.30931584204649337,2
0.8920493214365398,0.32563184540674317,2
0.8326538635953415,0.35996686896244257,2
0.2520244517649188,0.3521799971022699,3
0.35286620575735245,0.37493732619539705,3
0.27581063644115494,0.3754991012819018,3
0.2900517207098304,0.37984964011225736,3
0.2553030068609359,0.38453004329390494,3
0.24068409834707027,0.3817623963512232,3
0.28016883097784695,0.36965309304223753,3
0.25512536472206526,0.42312947046147087,3
0.244095963170628,0.35732122521153387,3
0.228671766194234,0.3482695742807578,3
0.2768055655031966,0.40732926044038364,3
0.23781356247499627,0.302230183522201,3
0.22508803092853294,0.36496020038623445,3
0.08520984105000412,0.3045995965630135,3
0.1796347760300323,0.3905476826186659,3
0.08831893687207368,0.3397559929592245,3
0.12466308709317879,0.3699266875565,3
0.21341460221528083,0.2628230406785217,3
0.20522876974139362,0.3664460916243302,3
0.18659306645406656,0.19758155047887255,3
0.17857818708346707,0.3227989933302814,3
0.16953683166268227,0.2564986119619068,3
0.18732443527648757,0.23138611557050415,3
0.21969717978072156,0.20339178746589304,3
0.13071259335812502,0.2771018707611731,3
0.21514703154057938,0.17188387100326294,3
0.18962969362576224,0.14976787074357684,3
0.2208465437571556,0.18834203003246022,3
0.2454171507787809,0.1895835110246753,3
0.264568641311459,0.18219422261077653,3
0.2477835973638154,0.055519099836383104,3
0.18282766123952035,0.15716475318380443,3
0.27570993595445925,0.14512404075110022,3
0.25486323102164654,0.18418537890143,3
0.26184818782022623,0.12415726811517235,3
0.3048564265896995,0.18181015101663564,3
0.30398638775210923,0.13295405693268383,3
0.3102126984619495,0.16247329538424962,3
0.302699275790879,0.13380955997204852,3
0.3065772088211806,0.10647042069479182,3
0.2692656567679789,0.17677855632655157,3
0.3131959975786722,0.14984389308808563,3
